no,control,stimulus,position,ui,response,rt,SR
28,D,N,bottom,button,top,791.0,1.0
28,D,M,top,slider,down,767.0,1.0
28,D,N,top,button,top,718.0,0.0
28,D,G,bottom,slider,top,721.0,1.0
28,D,P,bottom,button,top,709.0,1.0
28,D,N,top,slider,down,902.0,1.0
28,D,P,top,button,down,840.0,1.0
28,D,P,bottom,slider,top,708.0,1.0
28,D,P,top,button,down,1002.0,1.0
28,D,P,top,slider,down,2532.0,1.0
28,D,N,top,button,down,711.0,1.0
28,D,G,bottom,slider,top,764.0,1.0
28,D,P,bottom,button,top,700.0,1.0
28,D,G,top,slider,down,692.0,1.0
28,D,M,bottom,button,top,700.0,1.0
28,D,N,top,slider,down,729.0,1.0
28,D,M,top,button,down,699.0,1.0
28,D,G,bottom,slider,top,681.0,1.0
28,D,N,top,button,down,1523.0,1.0
28,D,P,bottom,slider,top,1600.0,1.0
28,D,P,bottom,button,top,949.0,1.0
28,D,G,bottom,slider,top,743.0,1.0
28,D,M,top,button,down,846.0,1.0
28,D,M,bottom,slider,top,678.0,1.0
28,D,G,top,button,down,837.0,1.0
28,D,G,bottom,slider,top,759.0,1.0
28,D,P,top,button,down,921.0,1.0
28,D,G,bottom,slider,top,708.0,1.0
28,I,G,bottom,button,top,1015.0,1.0
28,I,N,top,slider,down,1895.0,1.0
28,I,P,top,button,down,1112.0,1.0
28,I,G,top,slider,down,2352.0,1.0
28,I,G,bottom,button,top,1000.0,1.0
28,I,G,top,slider,down,1040.0,1.0
28,I,M,top,button,down,880.0,1.0
28,I,P,top,slider,down,879.0,1.0
28,I,M,bottom,button,top,800.0,1.0
28,I,P,top,slider,down,912.0,1.0
28,I,N,top,button,down,1047.0,1.0
28,I,P,bottom,slider,top,800.0,1.0
28,I,M,bottom,button,top,913.0,1.0
28,I,M,bottom,slider,top,807.0,1.0
28,I,M,bottom,button,top,817.0,1.0
28,I,P,bottom,slider,top,680.0,1.0
28,I,P,bottom,button,top,626.0,1.0
28,I,P,bottom,slider,top,856.0,1.0
28,I,M,top,button,down,1129.0,1.0
28,I,N,bottom,slider,top,935.0,1.0
28,I,N,top,button,down,824.0,1.0
28,I,N,top,slider,down,914.0,1.0
28,I,G,bottom,button,top,736.0,1.0
28,I,N,top,slider,down,3190.0,1.0
28,I,P,bottom,button,未互動,,
28,I,N,bottom,slider,top,903.0,1.0
28,I,M,bottom,button,top,849.0,1.0
28,I,N,top,slider,down,824.0,1.0
28,I,G,bottom,button,top,752.0,1.0
28,I,M,bottom,slider,top,745.0,1.0
28,I,N,bottom,button,top,864.0,1.0
28,I,M,bottom,slider,top,721.0,1.0
28,I,G,top,button,down,687.0,1.0
28,I,N,bottom,slider,top,744.0,1.0
28,I,M,top,button,down,839.0,1.0
28,I,N,top,slider,down,1630.0,1.0
28,I,M,top,button,down,775.0,1.0
28,I,N,top,slider,down,1624.0,1.0
28,I,M,bottom,button,top,1104.0,1.0
28,I,M,bottom,slider,top,683.0,1.0
28,I,G,bottom,button,top,585.0,1.0
28,I,N,top,slider,down,752.0,1.0
28,I,M,bottom,button,top,713.0,1.0
28,I,G,bottom,slider,top,664.0,1.0
28,I,G,top,button,down,793.0,1.0
28,I,P,top,slider,down,679.0,1.0
28,I,G,bottom,button,top,870.0,1.0
28,I,N,top,slider,down,1488.0,1.0
28,I,P,bottom,button,top,1135.0,1.0
28,I,M,top,slider,down,767.0,1.0
28,I,G,bottom,button,top,922.0,1.0
28,I,P,top,slider,down,801.0,1.0
28,I,N,top,button,down,936.0,1.0
28,I,M,top,slider,down,663.0,1.0
28,I,N,top,button,down,855.0,1.0
28,I,G,bottom,slider,top,728.0,1.0
28,I,P,top,button,down,632.0,1.0
28,I,N,bottom,slider,top,728.0,1.0
28,I,P,bottom,button,top,586.0,1.0
28,I,P,bottom,slider,top,663.0,1.0
28,I,P,bottom,button,top,969.0,1.0
28,I,P,top,slider,down,1560.0,1.0
28,I,N,top,button,down,961.0,1.0
28,I,G,top,slider,down,729.0,1.0
28,I,P,bottom,button,top,646.0,1.0
28,I,G,bottom,slider,top,666.0,1.0
28,I,M,bottom,button,top,614.0,1.0
28,I,N,top,slider,down,551.0,1.0
28,I,M,top,button,down,873.0,1.0
28,I,G,bottom,slider,top,657.0,1.0
28,I,N,bottom,button,top,560.0,1.0
28,I,P,bottom,slider,top,712.0,1.0
28,I,P,top,button,down,711.0,1.0
28,I,G,bottom,slider,top,1857.0,1.0
28,I,M,top,button,down,849.0,1.0
28,I,M,bottom,slider,top,680.0,1.0
28,I,G,top,button,down,680.0,1.0
28,I,G,top,slider,down,1407.0,1.0
28,I,P,top,button,down,761.0,1.0
28,I,G,top,slider,down,663.0,1.0
