no,control,stimulus,position,ui,response,rt,SR
5,I,P,top,slider,top,594.0,0.0
5,I,M,bottom,button,down,856.0,0.0
5,I,G,top,slider,top,656.0,0.0
5,I,M,top,button,top,1033.0,0.0
5,I,P,top,slider,top,641.0,0.0
5,I,G,top,button,top,1007.0,0.0
5,I,G,bottom,slider,down,769.0,0.0
5,I,G,bottom,button,down,903.0,0.0
5,I,M,top,slider,top,848.0,0.0
5,I,G,top,button,top,896.0,0.0
5,I,G,bottom,slider,down,728.0,0.0
5,I,P,top,button,top,920.0,0.0
5,I,M,top,slider,top,809.0,0.0
5,I,M,top,button,top,912.0,0.0
5,I,N,bottom,slider,down,688.0,0.0
5,I,N,bottom,button,down,976.0,0.0
5,I,N,top,slider,top,793.0,0.0
5,I,N,top,button,top,849.0,0.0
5,I,N,top,slider,top,783.0,0.0
5,I,P,top,button,top,736.0,0.0
5,I,G,top,slider,top,674.0,0.0
5,I,G,bottom,button,down,896.0,0.0
5,I,P,top,slider,top,624.0,0.0
5,I,G,top,button,top,855.0,0.0
5,I,P,bottom,slider,down,681.0,0.0
5,I,M,bottom,button,down,976.0,0.0
5,I,M,top,slider,top,865.0,0.0
5,I,M,top,button,top,903.0,0.0
5,I,P,bottom,slider,down,759.0,0.0
5,I,G,top,button,top,903.0,0.0
5,I,P,top,slider,top,800.0,0.0
5,I,N,top,button,top,792.0,0.0
5,I,P,top,slider,top,879.0,0.0
5,I,M,top,button,top,728.0,0.0
5,I,N,bottom,slider,down,729.0,0.0
5,I,G,top,button,top,727.0,0.0
5,I,N,top,slider,top,615.0,0.0
5,I,M,bottom,button,down,631.0,0.0
5,I,P,top,slider,top,791.0,0.0
5,I,N,top,button,top,775.0,0.0
5,I,G,top,slider,top,801.0,0.0
5,I,N,bottom,button,down,873.0,0.0
5,I,N,bottom,slider,down,681.0,0.0
5,I,N,top,button,top,1304.0,0.0
5,I,N,top,slider,top,857.0,0.0
5,I,G,top,button,top,882.0,0.0
5,I,N,bottom,slider,down,712.0,0.0
5,I,M,bottom,button,down,705.0,0.0
5,I,M,top,slider,top,742.0,0.0
5,I,P,bottom,button,down,768.0,0.0
5,I,M,bottom,slider,down,729.0,0.0
5,I,M,bottom,button,down,807.0,0.0
5,I,N,bottom,slider,down,945.0,0.0
5,I,N,top,button,top,1279.0,0.0
5,I,P,bottom,slider,down,745.0,0.0
5,I,N,bottom,button,down,848.0,0.0
5,I,P,bottom,slider,down,776.0,0.0
