no,control,stimulus,position,ui,response,rt,SR
7,I,P,bottom,slider,top,584.0,1.0
7,I,M,bottom,button,top,592.0,1.0
7,I,M,bottom,slider,top,1096.0,1.0
7,I,N,bottom,button,top,720.0,1.0
7,I,P,top,slider,down,673.0,1.0
7,I,G,top,button,down,760.0,1.0
7,I,M,top,slider,down,657.0,1.0
7,I,N,bottom,button,top,656.0,1.0
7,I,N,top,slider,down,691.0,1.0
7,I,G,top,button,down,681.0,1.0
7,I,M,top,slider,down,632.0,1.0
7,I,N,bottom,button,top,841.0,1.0
7,I,G,bottom,slider,top,704.0,1.0
7,I,N,bottom,button,top,1177.0,1.0
7,I,G,bottom,slider,top,752.0,1.0
7,I,G,bottom,button,top,695.0,1.0
7,I,P,bottom,slider,top,873.0,1.0
7,I,G,bottom,button,top,865.0,1.0
7,I,P,top,slider,down,745.0,1.0
7,I,N,top,button,down,807.0,1.0
7,I,M,top,slider,down,800.0,1.0
7,I,P,bottom,button,top,847.0,1.0
7,I,M,bottom,slider,top,792.0,1.0
7,D,M,bottom,button,top,943.0,1.0
7,D,N,top,slider,down,772.0,1.0
7,D,N,bottom,button,top,717.0,1.0
7,D,M,top,slider,down,749.0,1.0
7,D,N,top,button,down,691.0,1.0
7,D,P,bottom,slider,top,4451.0,1.0
7,D,G,bottom,button,top,785.0,1.0
7,D,G,top,slider,down,708.0,1.0
7,D,M,top,button,down,948.0,1.0
7,D,N,top,slider,down,757.0,1.0
7,D,N,bottom,button,top,730.0,1.0
7,D,P,bottom,slider,top,939.0,1.0
7,D,N,top,button,down,711.0,1.0
7,D,G,bottom,slider,top,614.0,1.0
7,D,G,bottom,button,top,699.0,1.0
7,D,G,top,slider,down,589.0,1.0
7,D,G,bottom,button,top,736.0,1.0
7,D,P,bottom,slider,top,791.0,1.0
7,D,M,bottom,button,top,707.0,1.0
7,D,N,top,slider,down,721.0,1.0
7,D,M,top,button,down,705.0,1.0
7,D,P,top,slider,down,631.0,1.0
7,D,P,top,button,down,658.0,1.0
7,D,M,top,slider,down,750.0,1.0
7,D,N,bottom,button,top,745.0,1.0
7,D,M,bottom,slider,top,1782.0,1.0
7,D,P,top,button,down,793.0,1.0
7,D,P,top,slider,down,667.0,1.0
7,D,P,top,button,down,657.0,1.0
7,D,G,top,slider,down,678.0,1.0
7,D,N,bottom,button,top,925.0,1.0
7,D,P,top,slider,down,685.0,1.0
7,D,M,bottom,button,top,752.0,1.0
7,D,M,bottom,slider,top,729.0,1.0
7,D,P,top,button,down,746.0,1.0
7,D,P,bottom,slider,top,772.0,1.0
7,D,G,top,button,down,958.0,1.0
7,D,G,bottom,slider,top,742.0,1.0
7,D,M,top,button,down,548.0,1.0
7,D,M,top,slider,down,699.0,1.0
7,D,N,bottom,button,top,858.0,1.0
7,D,G,bottom,slider,top,710.0,1.0
7,D,M,bottom,button,top,815.0,1.0
7,D,N,top,slider,down,718.0,1.0
7,D,G,top,button,down,699.0,1.0
7,D,P,bottom,slider,top,727.0,1.0
7,D,G,top,button,down,688.0,1.0
7,D,N,top,slider,down,645.0,1.0
7,D,P,bottom,button,top,770.0,1.0
7,D,G,bottom,slider,top,657.0,1.0
7,D,M,top,button,down,614.0,1.0
7,D,M,bottom,slider,top,623.0,1.0
7,D,P,top,button,down,976.0,1.0
7,D,P,top,slider,down,848.0,1.0
7,D,N,top,button,down,730.0,1.0
7,D,N,top,slider,down,643.0,1.0
7,D,G,top,button,down,721.0,1.0
7,D,P,bottom,slider,top,749.0,1.0
7,D,M,bottom,button,top,742.0,1.0
7,D,M,top,slider,down,2698.0,1.0
7,D,N,top,button,down,786.0,1.0
7,D,P,top,slider,down,719.0,1.0
7,D,G,top,button,down,615.0,1.0
7,D,M,top,slider,down,718.0,1.0
7,D,N,top,button,down,635.0,1.0
7,D,N,bottom,slider,top,1936.0,1.0
7,D,G,top,button,down,634.0,1.0
7,D,M,top,slider,down,772.0,1.0
7,D,N,top,button,down,753.0,1.0
7,D,G,bottom,slider,top,763.0,1.0
7,D,N,bottom,button,top,727.0,1.0
7,D,G,bottom,slider,top,783.0,1.0
7,D,G,top,button,down,626.0,1.0
7,D,P,top,slider,down,701.0,1.0
7,D,G,top,button,down,678.0,1.0
7,D,P,top,slider,down,633.0,1.0
7,D,N,top,button,down,714.0,1.0
7,D,M,bottom,slider,top,615.0,1.0
7,D,P,bottom,button,down,643.0,0.0
7,D,M,bottom,slider,top,1108.0,1.0
